id,source,formula,weight,uid,title,specimen_name,unit,cluster_membership
c3jj51.tab,PDS,,,,RELAB Spectrum ID c3jj51,Andesine anorthosite #3516 shocked at 37.6 GPa,nm,1.0
c3jj52.tab,PDS,,,,RELAB Spectrum ID c3jj52,Andesine anorthosite #3518 shocked at 47.5 GPa,nm,0.0
c3jj53.tab,PDS,,,,RELAB Spectrum ID c3jj53,Andesine anorthosite #3519 shocked at 50.0 GPa,nm,1.0
c3jj54.tab,PDS,,,,RELAB Spectrum ID c3jj54,Andesine anorthosite #3520 shocked at 53.0 GPa,nm,1.0
c3jj55.tab,PDS,,,,RELAB Spectrum ID c3jj55,Andesine anorthosite #3521 shocked at 56.6 GPa,nm,1.0
c3jt101.tab,PDS,,,,RELAB Spectrum ID c3jt101,MT1_MGS100,nm,1.0
c3lm02.tab,PDS,,,,RELAB Spectrum ID c3lm02,"Y-791197,90",nm,0.0
c3lm06.tab,PDS,,,,RELAB Spectrum ID c3lm06,"Y-82192,53",nm,1.0
c3lm11.tab,PDS,,,,RELAB Spectrum ID c3lm11,"LEW87009,16",nm,1.0
c3lm12.tab,PDS,,,,RELAB Spectrum ID c3lm12,"EET87860,14",nm,0.0
c3lm24.tab,PDS,,,,RELAB Spectrum ID c3lm24,Thin Section I-3 Pyroxene + Olivine,nm,1.0
c3lm25.tab,PDS,,,,RELAB Spectrum ID c3lm25,Thin Section II-3 Fayalite?,nm,0.0
c3lr01.tab,PDS,,,,RELAB Spectrum ID c3lr01,"67627,13",nm,1.0
c3lr02.tab,PDS,,,,RELAB Spectrum ID c3lr02,"67627,17",nm,0.0
c3lr03.tab,PDS,,,,RELAB Spectrum ID c3lr03,"69935,87",nm,0.0
c3lr04.tab,PDS,,,,RELAB Spectrum ID c3lr04,"69935,88",nm,0.0
c3lr12.tab,PDS,,,,RELAB Spectrum ID c3lr12,"15041,210",nm,0.0
c3lr15.tab,PDS,,,,RELAB Spectrum ID c3lr15,"10084,1946",nm,1.0
c3lr16.tab,PDS,,,,RELAB Spectrum ID c3lr16,"10084,1947",nm,2.0
c3lr168.tab,PDS,,,,RELAB Spectrum ID c3lr168,"15555,965 reddish-brown pyroxene B",nm,1.0
c3lr169.tab,PDS,,,,RELAB Spectrum ID c3lr169,"15555,965 olivine B",nm,1.0
c3lr17.tab,PDS,,,,RELAB Spectrum ID c3lr17,"79221,103",nm,2.0
c3lr170.tab,PDS,,,,RELAB Spectrum ID c3lr170,"15555,965 light-brown pyroxene B",nm,1.0
c3lr172.tab,PDS,,,,RELAB Spectrum ID c3lr172,"15058,276 brown pyroxene",nm,1.0
c3lr173.tab,PDS,,,,RELAB Spectrum ID c3lr173,"15058,276 green pyroxene",nm,1.0
c3lr175.tab,PDS,,,,RELAB Spectrum ID c3lr175,"70017,535 deep-brown pyroxene B",nm,1.0
c3lr176.tab,PDS,,,,RELAB Spectrum ID c3lr176,"70017,535 light-brown pyroxene B",nm,1.0
c3lr179.tab,PDS,,,,RELAB Spectrum ID c3lr179,"70035,188 deep-brown pyroxene B",nm,0.0
c3lr18.tab,PDS,,,,RELAB Spectrum ID c3lr18,"79221,104",nm,2.0
c3lr180.tab,PDS,,,,RELAB Spectrum ID c3lr180,"70035,188 light-brown pyroxene B",nm,1.0
c3lr204.tab,PDS,,,,RELAB Spectrum ID c3lr204,"15058,276 bulk D <45 um",nm,1.0
c3lr205.tab,PDS,,,,RELAB Spectrum ID c3lr205,"15555,965 bulk D <45 um",nm,1.0
c3lr206.tab,PDS,,,,RELAB Spectrum ID c3lr206,"70017,535 bulk D <45 um",nm,1.0
c3lr207.tab,PDS,,,,RELAB Spectrum ID c3lr207,"70035,188 bulk D <45 um",nm,2.0
c3lr208.tab,PDS,,,,RELAB Spectrum ID c3lr208,"15058,276 brown pyroxene D <45 um",nm,1.0
c3lr209.tab,PDS,,,,RELAB Spectrum ID c3lr209,"15058,276 green pyroxene D <45 um",nm,1.0
c3lr211.tab,PDS,,,,RELAB Spectrum ID c3lr211,"15555,965 reddish-brown pyroxene D <45 um",nm,1.0
c3lr212.tab,PDS,,,,RELAB Spectrum ID c3lr212,"15555,965 olivine D <45 um",nm,1.0
c3lr213.tab,PDS,,,,RELAB Spectrum ID c3lr213,"15555,965 light-brown pyroxene D <45 um",nm,1.0
c3lr215.tab,PDS,,,,RELAB Spectrum ID c3lr215,"70017,535 deep-brown pyroxene D <45 um",nm,1.0
c3lr216.tab,PDS,,,,RELAB Spectrum ID c3lr216,"70017,535 light-brown pyroxene D <45 um",nm,1.0
c3lr219.tab,PDS,,,,RELAB Spectrum ID c3lr219,"70035,188 dark-brown pyroxene D <45 um",nm,1.0
c3lr220.tab,PDS,,,,RELAB Spectrum ID c3lr220,"70035,188 light-brown pyroxene D <45 um",nm,1.0
c3lr52.tab,PDS,,,,RELAB Spectrum ID c3lr52,"15401,136",nm,1.0
c3lr57.tab,PDS,,,,RELAB Spectrum ID c3lr57,"71061,158",nm,2.0
c3ls02.tab,PDS,,,,RELAB Spectrum ID c3ls02,"15555,799",nm,1.0
c3ls05.tab,PDS,,,,RELAB Spectrum ID c3ls05,"72415,64 olivine separate <45 um",nm,0.0
c3ls08.tab,PDS,,,,RELAB Spectrum ID c3ls08,"60019,215 E2",nm,0.0
c3ls09.tab,PDS,,,,RELAB Spectrum ID c3ls09,"12063,199",nm,1.0
c3ls11.tab,PDS,,,,RELAB Spectrum ID c3ls11,"15415,60",nm,1.0
c3ls13.tab,PDS,,,,RELAB Spectrum ID c3ls13,"72415,58",nm,0.0
c3ls140.tab,PDS,,,,RELAB Spectrum ID c3ls140,62231.58 bulk 125-250 um,nm,1.0
c3ls141.tab,PDS,,,,RELAB Spectrum ID c3ls141,62231.52 agglutinates 125-250 um (hand-picked),nm,1.0
c3ls142.tab,PDS,,,,RELAB Spectrum ID c3ls142,15041 bulk 125-250 um,nm,1.0
c3ls145.tab,PDS,,,,RELAB Spectrum ID c3ls145,67461 bulk 125-250 um,nm,1.0
c3ls146.tab,PDS,,,,RELAB Spectrum ID c3ls146,14259 bulk 125-250 um,nm,2.0
c3ls149.tab,PDS,,,,RELAB Spectrum ID c3ls149,79221 bulk 125-250 um,nm,0.0
c3ls15.tab,PDS,,,,RELAB Spectrum ID c3ls15,"60019,215 Clast G1",nm,1.0
c3ls151.tab,PDS,,,,RELAB Spectrum ID c3ls151,62231.58 agglutinates 125-250 um (magnetically-separated and hand-picked),nm,0.0
c3ls152.tab,PDS,,,,RELAB Spectrum ID c3ls152,79221 agglutinates 125-250 um (magnetically-separated and hand-picked),nm,1.0
c3ls154.tab,PDS,,,,RELAB Spectrum ID c3ls154,14259 low-agglutinate remnant 125-250 um,nm,1.0
c3ls155.tab,PDS,,,,RELAB Spectrum ID c3ls155,61141 low-agglutinate remnant 125-250 um,nm,2.0
c3ls156.tab,PDS,,,,RELAB Spectrum ID c3ls156,67461 low-agglutinate remnant 125-250 um,nm,0.0
c3ls157.tab,PDS,,,,RELAB Spectrum ID c3ls157,79221 low-agglutinate remnant 125-250 um,nm,0.0
c3ls158.tab,PDS,,,,RELAB Spectrum ID c3ls158,15041 low-agglutinate remnant 125-250 um,nm,1.0
c3ls159.tab,PDS,,,,RELAB Spectrum ID c3ls159,62231.58 low-agglutinate remnant 125-250 um,nm,1.0
c3ls16.tab,PDS,,,,RELAB Spectrum ID c3ls16,"60019,215 Spot S3",nm,2.0
c3ls162.tab,PDS,,,,RELAB Spectrum ID c3ls162,62231.52 agglutinates 75-125 um (magnetically-separated),nm,0.0
c3ls163.tab,PDS,,,,RELAB Spectrum ID c3ls163,62231.52 low-agglutinate remnant 75-125 um (magnetically-separated in Frantz strong-mag bin),nm,1.0
c3ls164.tab,PDS,,,,RELAB Spectrum ID c3ls164,62231.52 low-agglutinate remnant 75-125 um (magnetically-separated in Frantz weak-mag bin),nm,0.0
c3ls165.tab,PDS,,,,RELAB Spectrum ID c3ls165,62231.52 bulk 75-125 um (remixed),nm,0.0
c3ls20.tab,PDS,,,,RELAB Spectrum ID c3ls20,"76255,72",nm,0.0
c3ls23.tab,PDS,,,,RELAB Spectrum ID c3ls23,"15565,57 thin section glue-glass",nm,0.0
c3ls25.tab,PDS,,,,RELAB Spectrum ID c3ls25,"67455,106",nm,1.0
c3ls26.tab,PDS,,,,RELAB Spectrum ID c3ls26,"60025,125",nm,2.0
c3ls27.tab,PDS,,,,RELAB Spectrum ID c3ls27,"15415,15",nm,0.0
c3ls89.tab,PDS,,,,RELAB Spectrum ID c3ls89,"67095,108",nm,1.0
c3ls90.tab,PDS,,,,RELAB Spectrum ID c3ls90,"67936,29",nm,0.0
c3ls97.tab,PDS,,,,RELAB Spectrum ID c3ls97,"64,455,128",nm,0.0
c3lu05.tab,PDS,,,,RELAB Spectrum ID c3lu05,2014 100-200 um,nm,0.0
c3lu06.tab,PDS,,,,RELAB Spectrum ID c3lu06,Luna 16 siol 1637 45-100 um,nm,0.0
c3lu07.tab,PDS,,,,RELAB Spectrum ID c3lu07,2014 Luna 20 soil 100-250 um,nm,1.0
c3lx03.tab,PDS,,,,RELAB Spectrum ID c3lx03,76015 Xt90+Gl10,nm,0.0
c3lx04.tab,PDS,,,,RELAB Spectrum ID c3lx04,76015 Xt10+Gl90,nm,0.0
c3lz01.tab,PDS,,,,RELAB Spectrum ID c3lz01,Lizardite,nm,1.0
c3ma76.tab,PDS,,,,RELAB Spectrum ID c3ma76,Kaidun >250 um,nm,0.0
c3mb18a.tab,PDS,,,,RELAB Spectrum ID c3mb18a,B-7904 <125 um,nm,0.0
c3mb26.tab,PDS,,,,RELAB Spectrum ID c3mb26,MAC88177 chips,nm,0.0
c3mb27.tab,PDS,,,,RELAB Spectrum ID c3mb27,"Y-791058,51",nm,1.0
c3mb29.tab,PDS,,,,RELAB Spectrum ID c3mb29,A-881757,nm,0.0
c3mb31.tab,PDS,,,,RELAB Spectrum ID c3mb31,"ALHA81187,12",nm,1.0
c3mb32.tab,PDS,,,,RELAB Spectrum ID c3mb32,"EET84302,13",nm,1.0
c3mb33.tab,PDS,,,,RELAB Spectrum ID c3mb33,Barea,nm,0.0
c3mb39.tab,PDS,,,,RELAB Spectrum ID c3mb39,"Y-8451,20",nm,1.0
c3mb40.tab,PDS,,,,RELAB Spectrum ID c3mb40,"ALH-77081, 6 or 20",nm,1.0
c3mb41.tab,PDS,,,,RELAB Spectrum ID c3mb41,Imilac pallasite,nm,2.0
c3mb43.tab,PDS,,,,RELAB Spectrum ID c3mb43,Esquel slab,nm,0.0
c3mb60.tab,PDS,,,,RELAB Spectrum ID c3mb60,Ivuna,nm,1.0
c3mb62.tab,PDS,,,,RELAB Spectrum ID c3mb62,Nogoya <63 um,nm,1.0
c3mb63.tab,PDS,,,,RELAB Spectrum ID c3mb63,Allende <63 um,nm,1.0
c3mb64.tab,PDS,,,,RELAB Spectrum ID c3mb64,Murchison <63 um,nm,1.0
c3mb64b.tab,PDS,,,,RELAB Spectrum ID c3mb64b,Murchison <63 um,nm,0.0
c3mb64i4.tab,PDS,,,,RELAB Spectrum ID c3mb64i4,Murchison heated at 800C 75-125 um,nm,1.0
c3mb69.tab,PDS,,,,RELAB Spectrum ID c3mb69,Millbillillie <25 um,nm,1.0
c3mh03.tab,PDS,,,,RELAB Spectrum ID c3mh03,Farmington chip,nm,0.0
c3mh21.tab,PDS,,,,RELAB Spectrum ID c3mh21,Sete Lagoas,nm,1.0
c3mh22.tab,PDS,,,,RELAB Spectrum ID c3mh22,Gifu,nm,1.0
c3mh23.tab,PDS,,,,RELAB Spectrum ID c3mh23,La Criolla,nm,1.0
c3mi01.tab,PDS,,,,RELAB Spectrum ID c3mi01,Meteorites with steel,nm,0.0
c3mi03.tab,PDS,,,,RELAB Spectrum ID c3mi03,Small meteorite etched on one side,nm,1.0
c3mi04.tab,PDS,,,,RELAB Spectrum ID c3mi04,Steel blocks used in cratering experiments,nm,1.0
c3mi12.tab,PDS,,,,RELAB Spectrum ID c3mi12,0.2 uM Grit Smo,nm,1.0
c3mp111.tab,PDS,,,,RELAB Spectrum ID c3mp111,"Y-86029,61 C1 <125 um",nm,1.0
c3mp198a.tab,PDS,,,,RELAB Spectrum ID c3mp198a,"ALH 84040,5 <125 um",nm,1.0
c3mp198b.tab,PDS,,,,RELAB Spectrum ID c3mp198b,"ALH 84040,5 125-500 um",nm,1.0
c3mp201.tab,PDS,,,,RELAB Spectrum ID c3mp201,"ALH 84044,25 chip",nm,1.0
c3mp225.tab,PDS,,,,RELAB Spectrum ID c3mp225,"MET 00630,6 chip",nm,1.0
c3mp226a2.tab,PDS,,,,RELAB Spectrum ID c3mp226a2,"MET 00639,16 <125 um",nm,0.0
c3mp226b2.tab,PDS,,,,RELAB Spectrum ID c3mp226b2,"MET 00639,16 125-500 um",nm,1.0
c3ms52.tab,PDS,,,,RELAB Spectrum ID c3ms52,Millbillillie No.3,nm,1.0
c3mt02.tab,PDS,,,,RELAB Spectrum ID c3mt02,"ALH84001,92 powder <125 um",nm,1.0
c3mt11.tab,PDS,,,,RELAB Spectrum ID c3mt11,Tagish Lake ET01-B,nm,1.0
c3mt194.tab,PDS,,,,RELAB Spectrum ID c3mt194,WIS 91600 (CM2) <35 um,nm,2.0
c3mt195.tab,PDS,,,,RELAB Spectrum ID c3mt195,Essebi (C2-ung) <35 um,nm,1.0
c3mt196.tab,PDS,,,,RELAB Spectrum ID c3mt196,"ALHA 81002,33 (CM2) <35 um (Q10625)",nm,1.0
c3mt197.tab,PDS,,,,RELAB Spectrum ID c3mt197,"SCO 06043,6 (CM1) <35 um (Q10668)",nm,1.0
c3mt198.tab,PDS,,,,RELAB Spectrum ID c3mt198,"PCA 91008,31 (CM2) <35 um",nm,1.0
c3mt232v.tab,PDS,,,,RELAB Spectrum ID c3mt232v,Murchison 2-cm chip broken face (water washed),nm,1.0
c3mt90a.tab,PDS,,,,RELAB Spectrum ID c3mt90a,Allende cut slab 1 (1.0 x 0.5 x 0.1 inches) Face containing more white inclusions,nm,1.0
c3mt90b.tab,PDS,,,,RELAB Spectrum ID c3mt90b,Allende slab 1 (1.0 x 0.5 x 0.1 inches) polished with sand paper #600,nm,1.0
c3mt90c.tab,PDS,,,,RELAB Spectrum ID c3mt90c,Allende slab 1 (1.0 x 0.5 x 0.1 inches) polished with sand paper #220,nm,0.0
c3mt90d.tab,PDS,,,,RELAB Spectrum ID c3mt90d,Allende slab 1 (1.0 x 0.5 x 0.1 inches) polished with sand paper #80,nm,0.0
c3mt91a.tab,PDS,,,,RELAB Spectrum ID c3mt91a,Allende cut slab 2 (0.5 x 0.4 x 0.1 inches) Face containing more white inclusions,nm,1.0
c3mt92a.tab,PDS,,,,RELAB Spectrum ID c3mt92a,Allende 125-500 um,nm,1.0
c3mt92b.tab,PDS,,,,RELAB Spectrum ID c3mt92b,Allende 45-125 um,nm,1.0
c3mt92c.tab,PDS,,,,RELAB Spectrum ID c3mt92c,Allende <45 um,nm,1.0
c3mt92d.tab,PDS,,,,RELAB Spectrum ID c3mt92d,Allende <125 um,nm,1.0
c3mt92e.tab,PDS,,,,RELAB Spectrum ID c3mt92e,Allende <75 um,nm,1.0
c3no01.tab,PDS,,,,RELAB Spectrum ID c3no01,Neodymium Oxide,nm,1.0
c3nv01.tab,PDS,,,,RELAB Spectrum ID c3nv01,CN-7b,nm,0.0
c3nv02.tab,PDS,,,,RELAB Spectrum ID c3nv02,CN-9a,nm,0.0
c3nv07.tab,PDS,,,,RELAB Spectrum ID c3nv07,CN-18b,nm,1.0
c3nv09.tab,PDS,,,,RELAB Spectrum ID c3nv09,CN-22b,nm,1.0
c3nv10.tab,PDS,,,,RELAB Spectrum ID c3nv10,CN-22c,nm,0.0
c3nv18.tab,PDS,,,,RELAB Spectrum ID c3nv18,C89-1a,nm,0.0
c3oc09a.tab,PDS,,,,RELAB Spectrum ID c3oc09a,Olivenza (LL5) chip,nm,1.0
c3oc09b.tab,PDS,,,,RELAB Spectrum ID c3oc09b,Olivenza (LL5) 125-500 um,nm,1.0
c3oc09c.tab,PDS,,,,RELAB Spectrum ID c3oc09c,Olivenza (LL5) <125 um,nm,1.0
c3oc10b.tab,PDS,,,,RELAB Spectrum ID c3oc10b,Alta'ameem (LL5) 125-500 um,nm,1.0
c3oc10c.tab,PDS,,,,RELAB Spectrum ID c3oc10c,Alta'ameem (LL5) <125 um,nm,0.0
c3oc10cl.tab,PDS,,,,RELAB Spectrum ID c3oc10cl,Alta'ameem (LL5) Light clast <125 um,nm,1.0
c3oc10d.tab,PDS,,,,RELAB Spectrum ID c3oc10d,Alta'ameem (LL5) 45-125 um,nm,1.0
c3pa12.tab,PDS,,,,RELAB Spectrum ID c3pa12,Anorthosite,nm,0.0
c3pa21.tab,PDS,,,,RELAB Spectrum ID c3pa21,Aragonit 10540,nm,1.0
c3pa54.tab,PDS,,,,RELAB Spectrum ID c3pa54,Actinolite,nm,1.0
c3pa60.tab,PDS,,,,RELAB Spectrum ID c3pa60,Split Rock anorthite 45-75 um,nm,1.0
c3pc13.tab,PDS,,,,RELAB Spectrum ID c3pc13,Calcite 1531,nm,0.0
c3pc17.tab,PDS,,,,RELAB Spectrum ID c3pc17,PFBPML-676,nm,1.0
c3pc18.tab,PDS,,,,RELAB Spectrum ID c3pc18,DKBPML-16,nm,1.0
c3pc19.tab,PDS,,,,RELAB Spectrum ID c3pc19,DKBPMD-20,nm,1.0
c3pe02.tab,PDS,,,,RELAB Spectrum ID c3pe02,Enstatite 30,nm,1.0
c3pe07.tab,PDS,,,,RELAB Spectrum ID c3pe07,Enstatite  Mixture,nm,1.0
c3pe12.tab,PDS,,,,RELAB Spectrum ID c3pe12,Enstatite,nm,1.0
c3pe23.tab,PDS,,,,RELAB Spectrum ID c3pe23,Enstatite,nm,1.0
c3pe31.tab,PDS,,,,RELAB Spectrum ID c3pe31,Web 75,nm,1.0
c3pe34.tab,PDS,,,,RELAB Spectrum ID c3pe34,Opx 25,nm,1.0
c3pe41.tab,PDS,,,,RELAB Spectrum ID c3pe41,Chichi-jima bronzite 45-75 um,nm,0.0
c3pm12.tab,PDS,,,,RELAB Spectrum ID c3pm12,Magnetite 45-75 um,nm,1.0
c3po17.tab,PDS,,,,RELAB Spectrum ID c3po17,Olivine 75,nm,1.0
c3po25.tab,PDS,,,,RELAB Spectrum ID c3po25,Oliv 45-75,nm,1.0
c3po26.tab,PDS,,,,RELAB Spectrum ID c3po26,Hawaii Olivine,nm,1.0
c3po51.tab,PDS,,,,RELAB Spectrum ID c3po51,OLV003,nm,1.0
c3po53.tab,PDS,,,,RELAB Spectrum ID c3po53,OLV007,nm,1.0
c3po54.tab,PDS,,,,RELAB Spectrum ID c3po54,OLV008,nm,1.0
c3po57.tab,PDS,,,,RELAB Spectrum ID c3po57,OLV010,nm,1.0
c3po59.tab,PDS,,,,RELAB Spectrum ID c3po59,OLV011,nm,1.0
c3po61.tab,PDS,,,,RELAB Spectrum ID c3po61,OLV012,nm,1.0
c3po63.tab,PDS,,,,RELAB Spectrum ID c3po63,OLV020,nm,1.0
c3po65.tab,PDS,,,,RELAB Spectrum ID c3po65,OLV021,nm,0.0
c3po81.tab,PDS,,,,RELAB Spectrum ID c3po81,Green Olivine 45-75 um,nm,1.0
c3pp02.tab,PDS,,,,RELAB Spectrum ID c3pp02,Pyrophyllite,nm,0.0
c3pp22.tab,PDS,,,,RELAB Spectrum ID c3pp22,Cpx 75,nm,1.0
c3pp27.tab,PDS,,,,RELAB Spectrum ID c3pp27,Cpx 125-250 um,nm,0.0
c3ps01.tab,PDS,,,,RELAB Spectrum ID c3ps01,P-89-01,nm,0.0
c3pt01.tab,PDS,,,,RELAB Spectrum ID c3pt01,Titanite Bulk,nm,1.0
c3pt05.tab,PDS,,,,RELAB Spectrum ID c3pt05,Titanite Slab1,nm,0.0
c3pt11.tab,PDS,,,,RELAB Spectrum ID c3pt11,Trinitite,nm,1.0
c3qz03.tab,PDS,,,,RELAB Spectrum ID c3qz03,Quartz,nm,2.0
c3ra31.tab,PDS,,,,RELAB Spectrum ID c3ra31,Pine Knob,nm,1.0
c3rb01.tab,PDS,,,,RELAB Spectrum ID c3rb01,Basalt <75,nm,1.0
c3rb02.tab,PDS,,,,RELAB Spectrum ID c3rb02,Basalt 75,nm,0.0
c3rb03.tab,PDS,,,,RELAB Spectrum ID c3rb03,Basalt 125,nm,0.0
c3rb04.tab,PDS,,,,RELAB Spectrum ID c3rb04,Basalt 250,nm,1.0
c3rb13.tab,PDS,,,,RELAB Spectrum ID c3rb13,Basalt Slab #3 roughness 40 um,nm,1.0
c3rb20.tab,PDS,,,,RELAB Spectrum ID c3rb20,Basalt Powder 1,nm,0.0
c3rb33.tab,PDS,,,,RELAB Spectrum ID c3rb33,Taos Basalt #1,nm,2.0
c3rb36.tab,PDS,,,,RELAB Spectrum ID c3rb36,AG3 Ferric cinder powder on Taos Basalt slab from Fischer & Pieters 1993,nm,1.0
c3rb40.tab,PDS,,,,RELAB Spectrum ID c3rb40,Basalt,nm,1.0
c3rb41.tab,PDS,,,,RELAB Spectrum ID c3rb41,Basalt,nm,1.0
c3rk14.tab,PDS,,,,RELAB Spectrum ID c3rk14,Rock 8C,nm,1.0
c3rk15.tab,PDS,,,,RELAB Spectrum ID c3rk15,Rock 4E,nm,0.0
c3rs14.tab,PDS,,,,RELAB Spectrum ID c3rs14,Kona Basalt,nm,1.0
c3rs20.tab,PDS,,,,RELAB Spectrum ID c3rs20,Russ Soil #1,nm,1.0
c3rs35.tab,PDS,,,,RELAB Spectrum ID c3rs35,Specular Hematite,nm,0.0
c3rs47.tab,PDS,,,,RELAB Spectrum ID c3rs47,Tsarev powder >45 um,nm,2.0
c3rs48.tab,PDS,,,,RELAB Spectrum ID c3rs48,Gorlovka slab,nm,0.0
c3rs62.tab,PDS,,,,RELAB Spectrum ID c3rs62,Kunashak powder #1,nm,1.0
c3rs64.tab,PDS,,,,RELAB Spectrum ID c3rs64,Pervomaisky light powder,nm,0.0
c3rs65.tab,PDS,,,,RELAB Spectrum ID c3rs65,"Tsarev 15384,3-2",nm,0.0
c3rs86.tab,PDS,,,,RELAB Spectrum ID c3rs86,Ilmenite,nm,0.0
c3sa02.tab,PDS,,,,RELAB Spectrum ID c3sa02,Impact melt,nm,0.0
c3sa04.tab,PDS,,,,RELAB Spectrum ID c3sa04,Nub,nm,0.0
c3sd02.tab,PDS,,,,RELAB Spectrum ID c3sd02,1601,nm,1.0
c3sd04.tab,PDS,,,,RELAB Spectrum ID c3sd04,1607,nm,1.0
c3sd05.tab,PDS,,,,RELAB Spectrum ID c3sd05,1708,nm,0.0
c3sd11.tab,PDS,,,,RELAB Spectrum ID c3sd11,G35,nm,1.0
c3sg26.tab,PDS,,,,RELAB Spectrum ID c3sg26,SS-3-2 ID-1,nm,0.0
c3sg27.tab,PDS,,,,RELAB Spectrum ID c3sg27,SS-3-3 ID,nm,0.0
c3sg28.tab,PDS,,,,RELAB Spectrum ID c3sg28,Coral APGBML-9,nm,1.0
c3sg29.tab,PDS,,,,RELAB Spectrum ID c3sg29,Coral APGBMD-3,nm,1.0
c3sg30.tab,PDS,,,,RELAB Spectrum ID c3sg30,Coral ACSTMD-86,nm,1.0
c3sg31.tab,PDS,,,,RELAB Spectrum ID c3sg31,Coral DSBPMC-77,nm,0.0
c3sg66.tab,PDS,,,,RELAB Spectrum ID c3sg66,10529a Aragonite >355 um,nm,1.0
c3sg70.tab,PDS,,,,RELAB Spectrum ID c3sg70,SS-5HL-23,nm,1.0
c3sh89.tab,PDS,,,,RELAB Spectrum ID c3sh89,SS-3-15 plates 300C 24 hrs,nm,0.0
c3sm03.tab,PDS,,,,RELAB Spectrum ID c3sm03,STN 8-B,nm,0.0
c3sm09.tab,PDS,,,,RELAB Spectrum ID c3sm09,GALLUP - K1,nm,1.0
c3sn75.tab,PDS,,,,RELAB Spectrum ID c3sn75,"SG2.0R (2.3 nm, 0 N, No Fe)",nm,1.0
c3sn93.tab,PDS,,,,RELAB Spectrum ID c3sn93,"SG2.23R (2.3 nm, 0.03 N, Reduced Fe)",nm,1.0
c3sp03.tab,PDS,,,,RELAB Spectrum ID c3sp03,Hawaiian Palagonite 50-80 um,nm,1.0
c3st04.tab,PDS,,,,RELAB Spectrum ID c3st04,Krylon #2003,nm,0.0
c3sw10.tab,PDS,,,,RELAB Spectrum ID c3sw10,Plag Cumulate,nm,0.0
c3sw21.tab,PDS,,,,RELAB Spectrum ID c3sw21,Rock H,nm,2.0
c3sw23.tab,PDS,,,,RELAB Spectrum ID c3sw23,Rock O,nm,2.0
c3ts03.tab,PDS,,,,RELAB Spectrum ID c3ts03,MM-2,nm,1.0
c3vn01.tab,PDS,,,,RELAB Spectrum ID c3vn01,Cal Target 1,nm,1.0
c3vn02.tab,PDS,,,,RELAB Spectrum ID c3vn02,Cal Target 2,nm,0.0
c3watr.tab,PDS,,,,RELAB Spectrum ID c3watr,Twin Sister's chromite,nm,0.0
c3wc02.tab,PDS,,,,RELAB Spectrum ID c3wc02,CSTM-WCS-MC from Labsphere,nm,0.0
c3wg26.tab,PDS,,,,RELAB Spectrum ID c3wg26,Epitaph2,nm,1.0
c3xe41.tab,PDS,,,,RELAB Spectrum ID c3xe41,Mixture,nm,1.0
c3xo37.tab,PDS,,,,RELAB Spectrum ID c3xo37,Tri-Mixture 8,nm,1.0
c45m12.tab,PDS,,,,RELAB Spectrum ID c45m12,0.2 uM Grit Smo,nm,0.0
c45mi1.tab,PDS,,,,RELAB Spectrum ID c45mi1,Meteorites with steel,nm,1.0
c4ac01.tab,PDS,,,,RELAB Spectrum ID c4ac01,Basalt- BaG1,nm,1.0
c4ac04.tab,PDS,,,,RELAB Spectrum ID c4ac04,Basalt- BaG4,nm,1.0
c4ac07.tab,PDS,,,,RELAB Spectrum ID c4ac07,Basalt- PaG3,nm,1.0
c4ac09.tab,PDS,,,,RELAB Spectrum ID c4ac09,Basalt- TuG1,nm,1.0
c4ac12.tab,PDS,,,,RELAB Spectrum ID c4ac12,Basalt- TuG4,nm,1.0
c4af01.tab,PDS,,,,RELAB Spectrum ID c4af01,Fiberfrax,nm,0.0
c4af10.tab,PDS,,,,RELAB Spectrum ID c4af10,Al2O3,nm,1.0
c4af11.tab,PDS,,,,RELAB Spectrum ID c4af11,Al2O3,nm,1.0
c4ag7a.tab,PDS,,,,RELAB Spectrum ID c4ag7a,Thick ferric cinder powder coating on a slide,nm,0.0
c4al01.tab,PDS,,,,RELAB Spectrum ID c4al01,Ethanol,nm,1.0
c4bl03.tab,PDS,,,,RELAB Spectrum ID c4bl03,Green Leaf,nm,1.0
c4bl04.tab,PDS,,,,RELAB Spectrum ID c4bl04,Maple Leaf,nm,1.0
c4bl05.tab,PDS,,,,RELAB Spectrum ID c4bl05,Red Maple Leaf,nm,0.0
c4cs01.tab,PDS,,,,RELAB Spectrum ID c4cs01,Serpentinized slab,nm,1.0
c4cs02.tab,PDS,,,,RELAB Spectrum ID c4cs02,Gabbro- D251E-86,nm,1.0
c4dl14a.tab,PDS,,,,RELAB Spectrum ID c4dl14a,"Clinopyroxene- Wo 2.5 En 39 Fs 58.5 (E45-100, 95% hyp, 2-5% cpx)",nm,1.0
c4dl25a.tab,PDS,,,,RELAB Spectrum ID c4dl25a,Orthopyroxene- En 35 Fs 65 (A),nm,1.0
c4dl26a.tab,PDS,,,,RELAB Spectrum ID c4dl26a,Orthopyroxene- En 70 Fs 30 (B),nm,1.0
c4dl45a.tab,PDS,,,,RELAB Spectrum ID c4dl45a,Orthopyroxene- Wo 4 En 48 Fs 48 (E41-105),nm,1.0
c4dl88a.tab,PDS,,,,RELAB Spectrum ID c4dl88a,"Clinopyroxene- Wo 10 Fs 90 (E,D)",nm,1.0
